2025-04-23 08:35:05 | INFO | __main__ : main:35 | ------------------------------start------------------------------
2025-04-23 08:35:09 | INFO | communication.communication_com : communication_com:288 | receive串口COM3接收数据: 0.5018163436730845
2025-04-23 08:35:09 | INFO | communication.communication_com : communication_com:99 | 存储数据线程开始存储数据: 0.5018163436730845
2025-04-23 08:35:09 | INFO | communication.util.folder_util : folder_util:48 | 文件 './data/port_COM3/2025/17week/3.txt' 成功创建或写入。
2025-04-23 08:35:09 | INFO | communication.communication_com : communication_com:260 | send串口COM5发送数据: -50.50236539729129
2025-04-23 08:35:10 | INFO | communication.communication_com : communication_com:288 | receive串口COM3接收数据: -50.50236539729129
2025-04-23 08:35:10 | INFO | communication.communication_com : communication_com:99 | 存储数据线程开始存储数据: -50.50236539729129
2025-04-23 08:35:10 | INFO | communication.util.folder_util : folder_util:48 | 文件 './data/port_COM3/2025/17week/3.txt' 成功创建或写入。
2025-04-23 08:35:11 | INFO | communication.communication_com : communication_com:260 | send串口COM5发送数据: -47.9616801200492
2025-04-23 08:35:11 | INFO | communication.communication_com : communication_com:288 | receive串口COM3接收数据: -47.9616801200492
2025-04-23 08:35:11 | INFO | communication.communication_com : communication_com:99 | 存储数据线程开始存储数据: -47.9616801200492
2025-04-23 08:35:11 | INFO | communication.util.folder_util : folder_util:48 | 文件 './data/port_COM3/2025/17week/3.txt' 成功创建或写入。
2025-04-23 08:35:12 | INFO | communication.communication_com : communication_com:260 | send串口COM5发送数据: 12.46212191505424
2025-04-23 08:35:12 | INFO | communication.communication_com : communication_com:288 | receive串口COM3接收数据: 12.46212191505424
2025-04-23 08:35:12 | INFO | communication.communication_com : communication_com:99 | 存储数据线程开始存储数据: 12.46212191505424
2025-04-23 08:35:12 | INFO | communication.util.folder_util : folder_util:48 | 文件 './data/port_COM3/2025/17week/3.txt' 成功创建或写入。
2025-04-23 08:35:13 | INFO | communication.communication_com : communication_com:260 | send串口COM5发送数据: 31.474242904170694
2025-04-23 08:35:13 | INFO | communication.communication_com : communication_com:288 | receive串口COM3接收数据: 31.474242904170694
2025-04-23 08:35:13 | INFO | communication.communication_com : communication_com:99 | 存储数据线程开始存储数据: 31.474242904170694
2025-04-23 08:35:13 | INFO | communication.util.folder_util : folder_util:48 | 文件 './data/port_COM3/2025/17week/3.txt' 成功创建或写入。
2025-04-23 08:35:14 | INFO | communication.communication_com : communication_com:260 | send串口COM5发送数据: -93.88145360163016
2025-04-23 08:35:14 | INFO | communication.communication_com : communication_com:288 | receive串口COM3接收数据: -93.88145360163016
2025-04-23 08:35:14 | INFO | communication.communication_com : communication_com:99 | 存储数据线程开始存储数据: -93.88145360163016
2025-04-23 08:35:14 | INFO | communication.util.folder_util : folder_util:48 | 文件 './data/port_COM3/2025/17week/3.txt' 成功创建或写入。
2025-04-23 08:35:15 | INFO | communication.communication_com : communication_com:260 | send串口COM5发送数据: 91.33949424346343
2025-04-23 08:35:15 | INFO | communication.communication_com : communication_com:288 | receive串口COM3接收数据: 91.33949424346343
2025-04-23 08:35:15 | INFO | communication.communication_com : communication_com:99 | 存储数据线程开始存储数据: 91.33949424346343
2025-04-23 08:35:15 | INFO | communication.util.folder_util : folder_util:48 | 文件 './data/port_COM3/2025/17week/3.txt' 成功创建或写入。
2025-04-23 08:35:16 | INFO | communication.communication_com : communication_com:260 | send串口COM5发送数据: -23.81949790733941
2025-04-23 08:35:16 | INFO | communication.communication_com : communication_com:288 | receive串口COM3接收数据: -23.81949790733941
2025-04-23 08:35:16 | INFO | communication.communication_com : communication_com:99 | 存储数据线程开始存储数据: -23.81949790733941
2025-04-23 08:35:16 | INFO | communication.util.folder_util : folder_util:48 | 文件 './data/port_COM3/2025/17week/3.txt' 成功创建或写入。
2025-04-23 08:35:17 | INFO | communication.communication_com : communication_com:260 | send串口COM5发送数据: 30.661306592985255
2025-04-23 08:35:17 | INFO | communication.communication_com : communication_com:288 | receive串口COM3接收数据: 30.661306592985255
2025-04-23 08:35:17 | INFO | communication.communication_com : communication_com:99 | 存储数据线程开始存储数据: 30.661306592985255
2025-04-23 08:35:17 | INFO | communication.util.folder_util : folder_util:48 | 文件 './data/port_COM3/2025/17week/3.txt' 成功创建或写入。
2025-04-23 08:35:18 | INFO | communication.communication_com : communication_com:260 | send串口COM5发送数据: -55.17495632058655
2025-04-23 08:35:18 | INFO | communication.communication_com : communication_com:288 | receive串口COM3接收数据: -55.17495632058655
2025-04-23 08:35:18 | INFO | communication.communication_com : communication_com:99 | 存储数据线程开始存储数据: -55.17495632058655
2025-04-23 08:35:18 | INFO | communication.util.folder_util : folder_util:48 | 文件 './data/port_COM3/2025/17week/3.txt' 成功创建或写入。
2025-04-23 08:35:19 | INFO | communication.communication_com : communication_com:260 | send串口COM5发送数据: -18.140907311405712
2025-04-23 08:35:19 | INFO | communication.communication_com : communication_com:288 | receive串口COM3接收数据: -18.140907311405712
2025-04-23 08:35:19 | INFO | communication.communication_com : communication_com:99 | 存储数据线程开始存储数据: -18.140907311405712
2025-04-23 08:35:19 | INFO | communication.util.folder_util : folder_util:48 | 文件 './data/port_COM3/2025/17week/3.txt' 成功创建或写入。
2025-04-23 08:35:20 | INFO | communication.communication_com : communication_com:260 | send串口COM5发送数据: -85.56614831153864
2025-04-23 08:35:20 | INFO | communication.communication_com : communication_com:288 | receive串口COM3接收数据: -85.56614831153864
2025-04-23 08:35:20 | INFO | communication.communication_com : communication_com:99 | 存储数据线程开始存储数据: -85.56614831153864
2025-04-23 08:35:20 | INFO | communication.util.folder_util : folder_util:48 | 文件 './data/port_COM3/2025/17week/3.txt' 成功创建或写入。
2025-04-23 08:35:21 | INFO | communication.communication_com : communication_com:260 | send串口COM5发送数据: -86.67085700308942
2025-04-23 08:35:21 | INFO | communication.communication_com : communication_com:288 | receive串口COM3接收数据: -86.67085700308942
2025-04-23 08:35:21 | INFO | communication.communication_com : communication_com:99 | 存储数据线程开始存储数据: -86.67085700308942
2025-04-23 08:35:21 | INFO | communication.util.folder_util : folder_util:48 | 文件 './data/port_COM3/2025/17week/3.txt' 成功创建或写入。
2025-04-23 08:35:22 | INFO | communication.communication_com : communication_com:260 | send串口COM5发送数据: 51.00141723364396
2025-04-23 08:35:22 | INFO | communication.communication_com : communication_com:288 | receive串口COM3接收数据: 51.00141723364396
2025-04-23 08:35:22 | INFO | communication.communication_com : communication_com:99 | 存储数据线程开始存储数据: 51.00141723364396
2025-04-23 08:35:22 | INFO | communication.util.folder_util : folder_util:48 | 文件 './data/port_COM3/2025/17week/3.txt' 成功创建或写入。
2025-04-23 08:35:23 | INFO | communication.communication_com : communication_com:260 | send串口COM5发送数据: -11.73196251075322
2025-04-23 08:35:23 | INFO | communication.communication_com : communication_com:288 | receive串口COM3接收数据: -11.73196251075322
2025-04-23 08:35:23 | INFO | communication.communication_com : communication_com:99 | 存储数据线程开始存储数据: -11.73196251075322
2025-04-23 08:35:23 | INFO | communication.util.folder_util : folder_util:48 | 文件 './data/port_COM3/2025/17week/3.txt' 成功创建或写入。
2025-04-23 08:35:24 | INFO | communication.communication_com : communication_com:260 | send串口COM5发送数据: -46.433001457677435
2025-04-23 08:35:25 | INFO | communication.communication_com : communication_com:288 | receive串口COM3接收数据: -46.433001457677435
2025-04-23 08:35:25 | INFO | communication.communication_com : communication_com:99 | 存储数据线程开始存储数据: -46.433001457677435
2025-04-23 08:35:25 | INFO | communication.util.folder_util : folder_util:48 | 文件 './data/port_COM3/2025/17week/3.txt' 成功创建或写入。
2025-04-23 08:35:25 | INFO | communication.communication_com : communication_com:260 | send串口COM5发送数据: 55.90158611450428
2025-04-23 08:35:26 | INFO | communication.communication_com : communication_com:288 | receive串口COM3接收数据: 55.90158611450428
2025-04-23 08:35:26 | INFO | communication.communication_com : communication_com:99 | 存储数据线程开始存储数据: 55.90158611450428
2025-04-23 08:35:26 | INFO | communication.util.folder_util : folder_util:48 | 文件 './data/port_COM3/2025/17week/3.txt' 成功创建或写入。
2025-04-23 08:35:26 | INFO | communication.communication_com : communication_com:260 | send串口COM5发送数据: 66.80006020357547
2025-04-23 08:35:27 | INFO | communication.communication_com : communication_com:288 | receive串口COM3接收数据: 66.80006020357547
2025-04-23 08:35:27 | INFO | communication.communication_com : communication_com:99 | 存储数据线程开始存储数据: 66.80006020357547
2025-04-23 08:35:27 | INFO | communication.util.folder_util : folder_util:48 | 文件 './data/port_COM3/2025/17week/3.txt' 成功创建或写入。
2025-04-23 08:35:28 | INFO | communication.communication_com : communication_com:260 | send串口COM5发送数据: -81.44842676455792
2025-04-23 08:35:28 | INFO | communication.communication_com : communication_com:288 | receive串口COM3接收数据: -81.44842676455792
2025-04-23 08:35:28 | INFO | communication.communication_com : communication_com:99 | 存储数据线程开始存储数据: -81.44842676455792
2025-04-23 08:35:28 | INFO | communication.util.folder_util : folder_util:48 | 文件 './data/port_COM3/2025/17week/3.txt' 成功创建或写入。
2025-04-23 08:35:29 | INFO | communication.communication_com : communication_com:260 | send串口COM5发送数据: 84.66204821503851
2025-04-23 08:35:29 | INFO | communication.communication_com : communication_com:288 | receive串口COM3接收数据: 84.66204821503851
2025-04-23 08:35:29 | INFO | communication.communication_com : communication_com:99 | 存储数据线程开始存储数据: 84.66204821503851
2025-04-23 08:35:29 | INFO | communication.util.folder_util : folder_util:48 | 文件 './data/port_COM3/2025/17week/3.txt' 成功创建或写入。
2025-04-23 08:35:30 | INFO | communication.communication_com : communication_com:260 | send串口COM5发送数据: 71.24155808556952
2025-04-23 08:35:30 | INFO | communication.communication_com : communication_com:288 | receive串口COM3接收数据: 71.24155808556952
2025-04-23 08:35:30 | INFO | communication.communication_com : communication_com:99 | 存储数据线程开始存储数据: 71.24155808556952
2025-04-23 08:35:30 | INFO | communication.util.folder_util : folder_util:48 | 文件 './data/port_COM3/2025/17week/3.txt' 成功创建或写入。
2025-04-23 08:35:31 | INFO | communication.communication_com : communication_com:260 | send串口COM5发送数据: -16.28475448915887
2025-04-23 08:35:31 | INFO | communication.communication_com : communication_com:288 | receive串口COM3接收数据: -16.28475448915887
2025-04-23 08:35:31 | INFO | communication.communication_com : communication_com:99 | 存储数据线程开始存储数据: -16.28475448915887
2025-04-23 08:35:31 | INFO | communication.util.folder_util : folder_util:48 | 文件 './data/port_COM3/2025/17week/3.txt' 成功创建或写入。
2025-04-23 08:35:32 | INFO | communication.communication_com : communication_com:260 | send串口COM5发送数据: -11.539488848603057
2025-04-23 08:35:32 | INFO | communication.communication_com : communication_com:288 | receive串口COM3接收数据: -11.539488848603057
2025-04-23 08:35:32 | INFO | communication.communication_com : communication_com:99 | 存储数据线程开始存储数据: -11.539488848603057
2025-04-23 08:35:32 | INFO | communication.util.folder_util : folder_util:48 | 文件 './data/port_COM3/2025/17week/3.txt' 成功创建或写入。
2025-04-23 08:35:33 | INFO | communication.communication_com : communication_com:260 | send串口COM5发送数据: 16.956007691364405
2025-04-23 08:35:33 | INFO | communication.communication_com : communication_com:288 | receive串口COM3接收数据: 16.956007691364405
2025-04-23 08:35:33 | INFO | communication.communication_com : communication_com:99 | 存储数据线程开始存储数据: 16.956007691364405
2025-04-23 08:35:33 | INFO | communication.util.folder_util : folder_util:48 | 文件 './data/port_COM3/2025/17week/3.txt' 成功创建或写入。
2025-04-23 08:35:34 | INFO | communication.communication_com : communication_com:260 | send串口COM5发送数据: -68.45194862064812
2025-04-23 08:35:34 | INFO | communication.communication_com : communication_com:288 | receive串口COM3接收数据: -68.45194862064812
2025-04-23 08:35:34 | INFO | communication.communication_com : communication_com:99 | 存储数据线程开始存储数据: -68.45194862064812
2025-04-23 08:35:34 | INFO | communication.util.folder_util : folder_util:48 | 文件 './data/port_COM3/2025/17week/3.txt' 成功创建或写入。
2025-04-23 08:35:35 | INFO | communication.communication_com : communication_com:260 | send串口COM5发送数据: -78.32321107788522
2025-04-23 08:35:35 | INFO | communication.communication_com : communication_com:288 | receive串口COM3接收数据: -78.32321107788522
2025-04-23 08:35:35 | INFO | communication.communication_com : communication_com:99 | 存储数据线程开始存储数据: -78.32321107788522
2025-04-23 08:35:35 | INFO | communication.util.folder_util : folder_util:48 | 文件 './data/port_COM3/2025/17week/3.txt' 成功创建或写入。
2025-04-23 08:35:36 | INFO | communication.communication_com : communication_com:260 | send串口COM5发送数据: 85.58517857737053
2025-04-23 08:35:36 | INFO | communication.communication_com : communication_com:288 | receive串口COM3接收数据: 85.58517857737053
2025-04-23 08:35:36 | INFO | communication.communication_com : communication_com:99 | 存储数据线程开始存储数据: 85.58517857737053
2025-04-23 08:35:36 | INFO | communication.util.folder_util : folder_util:48 | 文件 './data/port_COM3/2025/17week/3.txt' 成功创建或写入。
2025-04-23 08:35:37 | INFO | communication.communication_com : communication_com:260 | send串口COM5发送数据: -91.57302073480523
2025-04-23 08:35:37 | INFO | communication.communication_com : communication_com:288 | receive串口COM3接收数据: -91.57302073480523
2025-04-23 08:35:37 | INFO | communication.communication_com : communication_com:99 | 存储数据线程开始存储数据: -91.57302073480523
2025-04-23 08:35:37 | INFO | communication.util.folder_util : folder_util:48 | 文件 './data/port_COM3/2025/17week/3.txt' 成功创建或写入。
2025-04-23 08:35:38 | INFO | communication.communication_com : communication_com:260 | send串口COM5发送数据: -18.534671088438557
2025-04-23 08:35:39 | INFO | communication.communication_com : communication_com:288 | receive串口COM3接收数据: -18.534671088438557
2025-04-23 08:35:39 | INFO | communication.communication_com : communication_com:99 | 存储数据线程开始存储数据: -18.534671088438557
2025-04-23 08:35:39 | INFO | communication.util.folder_util : folder_util:48 | 文件 './data/port_COM3/2025/17week/3.txt' 成功创建或写入。
2025-04-23 08:35:39 | INFO | communication.communication_com : communication_com:260 | send串口COM5发送数据: -44.496191275023534
2025-04-23 08:35:40 | INFO | communication.communication_com : communication_com:288 | receive串口COM3接收数据: -44.496191275023534
2025-04-23 08:35:40 | INFO | communication.communication_com : communication_com:99 | 存储数据线程开始存储数据: -44.496191275023534
2025-04-23 08:35:40 | INFO | communication.util.folder_util : folder_util:48 | 文件 './data/port_COM3/2025/17week/3.txt' 成功创建或写入。
2025-04-23 08:35:40 | INFO | communication.communication_com : communication_com:260 | send串口COM5发送数据: -88.67947169231752
2025-04-23 08:35:41 | INFO | communication.communication_com : communication_com:288 | receive串口COM3接收数据: -88.67947169231752
2025-04-23 08:35:41 | INFO | communication.communication_com : communication_com:99 | 存储数据线程开始存储数据: -88.67947169231752
2025-04-23 08:35:41 | INFO | communication.util.folder_util : folder_util:48 | 文件 './data/port_COM3/2025/17week/3.txt' 成功创建或写入。
2025-04-23 08:35:42 | INFO | communication.communication_com : communication_com:260 | send串口COM5发送数据: 34.86789854839196
2025-04-23 08:35:42 | INFO | communication.communication_com : communication_com:288 | receive串口COM3接收数据: 34.86789854839196
2025-04-23 08:35:42 | INFO | communication.communication_com : communication_com:99 | 存储数据线程开始存储数据: 34.86789854839196
2025-04-23 08:35:42 | INFO | communication.util.folder_util : folder_util:48 | 文件 './data/port_COM3/2025/17week/3.txt' 成功创建或写入。
2025-04-23 08:35:43 | INFO | communication.communication_com : communication_com:260 | send串口COM5发送数据: 17.444888527176474
2025-04-23 08:35:43 | INFO | communication.communication_com : communication_com:288 | receive串口COM3接收数据: 17.444888527176474
2025-04-23 08:35:43 | INFO | communication.communication_com : communication_com:99 | 存储数据线程开始存储数据: 17.444888527176474
2025-04-23 08:35:43 | INFO | communication.util.folder_util : folder_util:48 | 文件 './data/port_COM3/2025/17week/3.txt' 成功创建或写入。
2025-04-23 08:35:44 | INFO | communication.communication_com : communication_com:260 | send串口COM5发送数据: -0.4250837012686759
2025-04-23 08:35:44 | INFO | communication.communication_com : communication_com:288 | receive串口COM3接收数据: -0.4250837012686759
2025-04-23 08:35:44 | INFO | communication.communication_com : communication_com:99 | 存储数据线程开始存储数据: -0.4250837012686759
2025-04-23 08:35:44 | INFO | communication.util.folder_util : folder_util:48 | 文件 './data/port_COM3/2025/17week/3.txt' 成功创建或写入。
2025-04-23 08:35:45 | INFO | communication.communication_com : communication_com:260 | send串口COM5发送数据: 97.65518091294061
2025-04-23 08:35:45 | INFO | communication.communication_com : communication_com:288 | receive串口COM3接收数据: 97.65518091294061
2025-04-23 08:35:45 | INFO | communication.communication_com : communication_com:99 | 存储数据线程开始存储数据: 97.65518091294061
2025-04-23 08:35:45 | INFO | communication.util.folder_util : folder_util:48 | 文件 './data/port_COM3/2025/17week/3.txt' 成功创建或写入。
2025-04-23 08:35:46 | INFO | communication.communication_com : communication_com:260 | send串口COM5发送数据: -17.191988785145583
2025-04-23 08:35:46 | INFO | communication.communication_com : communication_com:288 | receive串口COM3接收数据: -17.191988785145583
2025-04-23 08:35:46 | INFO | communication.communication_com : communication_com:99 | 存储数据线程开始存储数据: -17.191988785145583
2025-04-23 08:35:46 | INFO | communication.util.folder_util : folder_util:48 | 文件 './data/port_COM3/2025/17week/3.txt' 成功创建或写入。
2025-04-23 08:35:47 | INFO | communication.communication_com : communication_com:260 | send串口COM5发送数据: -2.3899854862746537
2025-04-23 08:35:47 | INFO | communication.communication_com : communication_com:288 | receive串口COM3接收数据: -2.3899854862746537
2025-04-23 08:35:47 | INFO | communication.communication_com : communication_com:99 | 存储数据线程开始存储数据: -2.3899854862746537
2025-04-23 08:35:47 | INFO | communication.util.folder_util : folder_util:48 | 文件 './data/port_COM3/2025/17week/3.txt' 成功创建或写入。
2025-04-23 08:35:48 | INFO | communication.communication_com : communication_com:260 | send串口COM5发送数据: 48.06830887461763
2025-04-23 08:35:48 | INFO | communication.communication_com : communication_com:288 | receive串口COM3接收数据: 48.06830887461763
2025-04-23 08:35:48 | INFO | communication.communication_com : communication_com:99 | 存储数据线程开始存储数据: 48.06830887461763
2025-04-23 08:35:48 | INFO | communication.util.folder_util : folder_util:48 | 文件 './data/port_COM3/2025/17week/3.txt' 成功创建或写入。
2025-04-23 08:35:49 | INFO | communication.communication_com : communication_com:260 | send串口COM5发送数据: -72.14057491556449
2025-04-23 08:35:49 | INFO | communication.communication_com : communication_com:288 | receive串口COM3接收数据: -72.14057491556449
2025-04-23 08:35:49 | INFO | communication.communication_com : communication_com:99 | 存储数据线程开始存储数据: -72.14057491556449
2025-04-23 08:35:49 | INFO | communication.util.folder_util : folder_util:48 | 文件 './data/port_COM3/2025/17week/3.txt' 成功创建或写入。
2025-04-23 08:35:50 | INFO | communication.communication_com : communication_com:260 | send串口COM5发送数据: 9.459003955633733
2025-04-23 08:35:50 | INFO | communication.communication_com : communication_com:288 | receive串口COM3接收数据: 9.459003955633733
2025-04-23 08:35:50 | INFO | communication.communication_com : communication_com:99 | 存储数据线程开始存储数据: 9.459003955633733
2025-04-23 08:35:50 | INFO | communication.util.folder_util : folder_util:48 | 文件 './data/port_COM3/2025/17week/3.txt' 成功创建或写入。
2025-04-23 08:35:51 | INFO | communication.communication_com : communication_com:260 | send串口COM5发送数据: 52.10567574700934
2025-04-23 08:35:51 | INFO | communication.communication_com : communication_com:288 | receive串口COM3接收数据: 52.10567574700934
2025-04-23 08:35:51 | INFO | communication.communication_com : communication_com:99 | 存储数据线程开始存储数据: 52.10567574700934
2025-04-23 08:35:51 | INFO | communication.util.folder_util : folder_util:48 | 文件 './data/port_COM3/2025/17week/3.txt' 成功创建或写入。
2025-04-23 08:35:52 | INFO | communication.communication_com : communication_com:260 | send串口COM5发送数据: 83.85052648557533
2025-04-23 08:35:52 | INFO | communication.communication_com : communication_com:288 | receive串口COM3接收数据: 83.85052648557533
2025-04-23 08:35:52 | INFO | communication.communication_com : communication_com:99 | 存储数据线程开始存储数据: 83.85052648557533
2025-04-23 08:35:52 | INFO | communication.util.folder_util : folder_util:48 | 文件 './data/port_COM3/2025/17week/3.txt' 成功创建或写入。
2025-04-23 08:35:53 | INFO | communication.communication_com : communication_com:260 | send串口COM5发送数据: 47.597359819553304
2025-04-23 08:35:54 | INFO | communication.communication_com : communication_com:288 | receive串口COM3接收数据: 47.597359819553304
2025-04-23 08:35:54 | INFO | communication.communication_com : communication_com:99 | 存储数据线程开始存储数据: 47.597359819553304
2025-04-23 08:35:54 | INFO | communication.util.folder_util : folder_util:48 | 文件 './data/port_COM3/2025/17week/3.txt' 成功创建或写入。
2025-04-23 08:35:55 | INFO | communication.communication_com : communication_com:260 | send串口COM5发送数据: 23.094959209351586
2025-04-23 08:35:55 | INFO | communication.communication_com : communication_com:288 | receive串口COM3接收数据: 23.094959209351586
2025-04-23 08:35:55 | INFO | communication.communication_com : communication_com:99 | 存储数据线程开始存储数据: 23.094959209351586
2025-04-23 08:35:55 | INFO | communication.util.folder_util : folder_util:48 | 文件 './data/port_COM3/2025/17week/3.txt' 成功创建或写入。
2025-04-23 08:35:56 | INFO | communication.communication_com : communication_com:260 | send串口COM5发送数据: -36.48619702040315
2025-04-23 08:35:56 | INFO | communication.communication_com : communication_com:288 | receive串口COM3接收数据: -36.48619702040315
2025-04-23 08:35:56 | INFO | communication.communication_com : communication_com:99 | 存储数据线程开始存储数据: -36.48619702040315
2025-04-23 08:35:56 | INFO | communication.util.folder_util : folder_util:48 | 文件 './data/port_COM3/2025/17week/3.txt' 成功创建或写入。
2025-04-23 08:35:57 | INFO | communication.communication_com : communication_com:260 | send串口COM5发送数据: -43.01952892019551
2025-04-23 08:35:57 | INFO | communication.communication_com : communication_com:288 | receive串口COM3接收数据: -43.01952892019551
2025-04-23 08:35:57 | INFO | communication.communication_com : communication_com:99 | 存储数据线程开始存储数据: -43.01952892019551
2025-04-23 08:35:57 | INFO | communication.util.folder_util : folder_util:48 | 文件 './data/port_COM3/2025/17week/3.txt' 成功创建或写入。
2025-04-23 08:35:58 | INFO | communication.communication_com : communication_com:260 | send串口COM5发送数据: 87.9666947086522
2025-04-23 08:35:58 | INFO | communication.communication_com : communication_com:288 | receive串口COM3接收数据: 87.9666947086522
2025-04-23 08:35:58 | INFO | communication.communication_com : communication_com:99 | 存储数据线程开始存储数据: 87.9666947086522
2025-04-23 08:35:58 | INFO | communication.util.folder_util : folder_util:48 | 文件 './data/port_COM3/2025/17week/3.txt' 成功创建或写入。
2025-04-23 08:35:59 | INFO | communication.communication_com : communication_com:260 | send串口COM5发送数据: 95.62034737089687
2025-04-23 08:35:59 | INFO | communication.communication_com : communication_com:288 | receive串口COM3接收数据: 95.62034737089687
2025-04-23 08:35:59 | INFO | communication.communication_com : communication_com:99 | 存储数据线程开始存储数据: 95.62034737089687
2025-04-23 08:35:59 | INFO | communication.util.folder_util : folder_util:48 | 文件 './data/port_COM3/2025/17week/3.txt' 成功创建或写入。
2025-04-23 08:36:00 | INFO | communication.communication_com : communication_com:260 | send串口COM5发送数据: -0.03167816869920159
2025-04-23 08:36:00 | INFO | communication.communication_com : communication_com:288 | receive串口COM3接收数据: -0.03167816869920159
2025-04-23 08:36:00 | INFO | communication.communication_com : communication_com:99 | 存储数据线程开始存储数据: -0.03167816869920159
2025-04-23 08:36:00 | INFO | communication.util.folder_util : folder_util:48 | 文件 './data/port_COM3/2025/17week/3.txt' 成功创建或写入。
2025-04-23 08:36:01 | INFO | communication.communication_com : communication_com:260 | send串口COM5发送数据: 10.184643465651021
2025-04-23 08:36:01 | INFO | communication.communication_com : communication_com:288 | receive串口COM3接收数据: 10.184643465651021
2025-04-23 08:36:01 | INFO | communication.communication_com : communication_com:99 | 存储数据线程开始存储数据: 10.184643465651021
2025-04-23 08:36:01 | INFO | communication.util.folder_util : folder_util:48 | 文件 './data/port_COM3/2025/17week/3.txt' 成功创建或写入。
2025-04-23 08:36:02 | INFO | communication.communication_com : communication_com:260 | send串口COM5发送数据: -36.84396009595925
2025-04-23 08:36:02 | INFO | communication.communication_com : communication_com:288 | receive串口COM3接收数据: -36.84396009595925
2025-04-23 08:36:02 | INFO | communication.communication_com : communication_com:99 | 存储数据线程开始存储数据: -36.84396009595925
2025-04-23 08:36:02 | INFO | communication.util.folder_util : folder_util:48 | 文件 './data/port_COM3/2025/17week/3.txt' 成功创建或写入。
2025-04-23 08:36:03 | INFO | communication.communication_com : communication_com:260 | send串口COM5发送数据: 36.056373961745834
2025-04-23 08:36:03 | INFO | communication.communication_com : communication_com:288 | receive串口COM3接收数据: 36.056373961745834
2025-04-23 08:36:03 | INFO | communication.communication_com : communication_com:99 | 存储数据线程开始存储数据: 36.056373961745834
2025-04-23 08:36:03 | INFO | communication.util.folder_util : folder_util:48 | 文件 './data/port_COM3/2025/17week/3.txt' 成功创建或写入。
2025-04-23 08:36:04 | INFO | communication.communication_com : communication_com:260 | send串口COM5发送数据: 25.573726869474626
2025-04-23 08:36:04 | INFO | communication.communication_com : communication_com:288 | receive串口COM3接收数据: 25.573726869474626
