2025-04-21 08:34:21 | INFO | __main__ : main:26 | ------------------------------start------------------------------
2025-04-21 08:56:37 | INFO | communication.communication_root : communication_root:30 | communication_root通讯配置文件读取成功。
2025-04-21 08:56:37 | INFO | communication.util.folder_util : folder_util:28 | 目录 './data/COM3/' 创建成功或已存在。
2025-04-21 08:56:37 | INFO | communication.communication_com : communication_com:147 | communication_com_communication通讯配置文件读取成功。
2025-04-21 08:56:37 | ERROR | communication.communication_com : communication_com:167 | receive串口COM3连接--当前设备无可用的端口
2025-04-21 08:56:37 | ERROR | communication.communication_com : communication_com:191 | receive串口COM3连接--当前设备所设置端口COM3错误！
2025-04-21 08:56:37 | ERROR | communication.communication_com : communication_com:193 | receive串口COM3实例化失败！
2025-04-21 08:56:37 | INFO | communication.communication_com : communication_com:147 | communication_com_communication通讯配置文件读取成功。
2025-04-21 08:56:37 | ERROR | communication.communication_com : communication_com:167 | send串口COM5连接--当前设备无可用的端口
2025-04-21 08:56:37 | ERROR | communication.communication_com : communication_com:191 | send串口COM5连接--当前设备所设置端口COM5错误！
2025-04-21 08:56:37 | ERROR | communication.communication_com : communication_com:193 | send串口COM5实例化失败！
2025-04-21 08:56:37 | INFO | communication.communication_com : communication_com:41 | communication_com_store_data通讯配置文件读取成功。
2025-04-21 08:56:37 | INFO | __main__ : main:16 | start serial port communication!
2025-04-21 08:56:37 | INFO | communication.communication_com : communication_com:57 | 存储数据线程开始工作
2025-04-21 09:50:38 | INFO | __main__ : main:35 | ------------------------------start------------------------------
2025-04-21 09:50:38 | INFO | enu.enviroment : enviroment:39 | 串口通讯当前项目的工作路径为：D:\WorkSpace\pythonProjectAnimal_message\enu
2025-04-21 09:50:38 | ERROR | enu.enviroment : enviroment:120 | 设置环境变量不支持其他环境下设置环境变量，只支持以下环境：['Windows', 'Linux', 'Darwin', 'Others']
2025-04-21 09:50:38 | INFO | enu.enviroment : enviroment:78 | 串口通讯项目环境变量设置成功，HOST_COMPUTER_DATA_STORAGE_LOC=Default
2025-04-21 09:50:38 | INFO | communication.communication_root : communication_root:30 | communication_root通讯配置文件读取成功。
2025-04-21 09:50:38 | INFO | communication.util.folder_util : folder_util:28 | 目录 './data/COM3/' 创建成功或已存在。
2025-04-21 09:50:38 | INFO | communication.communication_com : communication_com:147 | communication_com_communication通讯配置文件读取成功。
2025-04-21 09:50:38 | ERROR | communication.communication_com : communication_com:167 | receive串口COM3连接--当前设备无可用的端口
2025-04-21 09:50:38 | ERROR | communication.communication_com : communication_com:191 | receive串口COM3连接--当前设备所设置端口COM3错误！
2025-04-21 09:50:38 | ERROR | communication.communication_com : communication_com:193 | receive串口COM3实例化失败！
2025-04-21 09:50:38 | INFO | communication.communication_com : communication_com:147 | communication_com_communication通讯配置文件读取成功。
2025-04-21 09:50:38 | ERROR | communication.communication_com : communication_com:167 | send串口COM5连接--当前设备无可用的端口
2025-04-21 09:50:38 | ERROR | communication.communication_com : communication_com:191 | send串口COM5连接--当前设备所设置端口COM5错误！
2025-04-21 09:50:38 | ERROR | communication.communication_com : communication_com:193 | send串口COM5实例化失败！
2025-04-21 09:50:38 | INFO | communication.communication_com : communication_com:41 | communication_com_store_data通讯配置文件读取成功。
2025-04-21 09:50:38 | INFO | __main__ : main:17 | start serial port communication!
2025-04-21 09:50:38 | INFO | communication.communication_com : communication_com:57 | 存储数据线程开始工作
2025-04-21 09:51:55 | INFO | __main__ : main:35 | ------------------------------start------------------------------
2025-04-21 09:51:55 | INFO | enu.enviroment : enviroment:39 | 串口通讯当前项目的工作路径为：D:\WorkSpace\pythonProjectAnimal_message\enu
2025-04-21 09:53:26 | INFO | __main__ : main:35 | ------------------------------start------------------------------
2025-04-21 09:53:26 | INFO | enu.enviroment : enviroment:39 | 串口通讯当前项目的工作路径为：D:\WorkSpace\pythonProjectAnimal_message\enu
2025-04-21 09:53:27 | INFO | enu.enviroment : enviroment:78 | 串口通讯项目环境变量设置成功，HOST_COMPUTER_DATA_STORAGE_LOC=Default
2025-04-21 09:53:27 | INFO | communication.communication_root : communication_root:30 | communication_root通讯配置文件读取成功。
2025-04-21 09:53:27 | INFO | communication.util.folder_util : folder_util:28 | 目录 './data/COM3/' 创建成功或已存在。
2025-04-21 09:53:27 | INFO | communication.communication_com : communication_com:147 | communication_com_communication通讯配置文件读取成功。
2025-04-21 09:53:27 | ERROR | communication.communication_com : communication_com:167 | receive串口COM3连接--当前设备无可用的端口
2025-04-21 09:53:27 | ERROR | communication.communication_com : communication_com:191 | receive串口COM3连接--当前设备所设置端口COM3错误！
2025-04-21 09:53:27 | ERROR | communication.communication_com : communication_com:193 | receive串口COM3实例化失败！
2025-04-21 09:53:27 | INFO | communication.communication_com : communication_com:147 | communication_com_communication通讯配置文件读取成功。
2025-04-21 09:53:27 | ERROR | communication.communication_com : communication_com:167 | send串口COM5连接--当前设备无可用的端口
2025-04-21 09:53:27 | ERROR | communication.communication_com : communication_com:191 | send串口COM5连接--当前设备所设置端口COM5错误！
2025-04-21 09:53:27 | ERROR | communication.communication_com : communication_com:193 | send串口COM5实例化失败！
2025-04-21 09:53:27 | INFO | communication.communication_com : communication_com:41 | communication_com_store_data通讯配置文件读取成功。
2025-04-21 09:53:27 | INFO | __main__ : main:17 | start serial port communication!
2025-04-21 09:53:27 | INFO | communication.communication_com : communication_com:57 | 存储数据线程开始工作
2025-04-21 09:54:13 | INFO | __main__ : main:35 | ------------------------------start------------------------------
2025-04-21 09:54:13 | INFO | enu.enviroment : enviroment:39 | 串口通讯当前项目的工作路径为：D:\WorkSpace\pythonProjectAnimal_message\enu
2025-04-21 09:54:14 | INFO | enu.enviroment : enviroment:78 | 串口通讯项目环境变量设置成功，HOST_COMPUTER_DATA_STORAGE_LOC=Default
2025-04-21 09:54:14 | INFO | communication.communication_root : communication_root:30 | communication_root通讯配置文件读取成功。
2025-04-21 09:54:14 | INFO | communication.util.folder_util : folder_util:28 | 目录 './data/COM3/' 创建成功或已存在。
2025-04-21 09:54:14 | INFO | communication.communication_com : communication_com:147 | communication_com_communication通讯配置文件读取成功。
2025-04-21 09:54:14 | ERROR | communication.communication_com : communication_com:167 | receive串口COM3连接--当前设备无可用的端口
2025-04-21 09:54:14 | ERROR | communication.communication_com : communication_com:191 | receive串口COM3连接--当前设备所设置端口COM3错误！
2025-04-21 09:54:14 | ERROR | communication.communication_com : communication_com:193 | receive串口COM3实例化失败！
2025-04-21 09:54:14 | INFO | communication.communication_com : communication_com:147 | communication_com_communication通讯配置文件读取成功。
2025-04-21 09:54:14 | ERROR | communication.communication_com : communication_com:167 | send串口COM5连接--当前设备无可用的端口
2025-04-21 09:54:14 | ERROR | communication.communication_com : communication_com:191 | send串口COM5连接--当前设备所设置端口COM5错误！
2025-04-21 09:54:14 | ERROR | communication.communication_com : communication_com:193 | send串口COM5实例化失败！
2025-04-21 09:54:14 | INFO | communication.communication_com : communication_com:41 | communication_com_store_data通讯配置文件读取成功。
2025-04-21 09:54:14 | INFO | __main__ : main:17 | start serial port communication!
2025-04-21 09:54:14 | INFO | communication.communication_com : communication_com:57 | 存储数据线程开始工作
2025-04-21 09:54:33 | INFO | __main__ : main:35 | ------------------------------start------------------------------
2025-04-21 09:54:33 | INFO | communication.communication_root : communication_root:30 | communication_root通讯配置文件读取成功。
2025-04-21 09:54:33 | INFO | communication.util.folder_util : folder_util:28 | 目录 './data/COM3/' 创建成功或已存在。
2025-04-21 09:54:33 | INFO | communication.communication_com : communication_com:147 | communication_com_communication通讯配置文件读取成功。
2025-04-21 09:54:33 | ERROR | communication.communication_com : communication_com:167 | receive串口COM3连接--当前设备无可用的端口
2025-04-21 09:54:33 | ERROR | communication.communication_com : communication_com:191 | receive串口COM3连接--当前设备所设置端口COM3错误！
2025-04-21 09:54:33 | ERROR | communication.communication_com : communication_com:193 | receive串口COM3实例化失败！
2025-04-21 09:54:33 | INFO | communication.communication_com : communication_com:147 | communication_com_communication通讯配置文件读取成功。
2025-04-21 09:54:33 | ERROR | communication.communication_com : communication_com:167 | send串口COM5连接--当前设备无可用的端口
2025-04-21 09:54:33 | ERROR | communication.communication_com : communication_com:191 | send串口COM5连接--当前设备所设置端口COM5错误！
2025-04-21 09:54:33 | ERROR | communication.communication_com : communication_com:193 | send串口COM5实例化失败！
2025-04-21 09:54:33 | INFO | communication.communication_com : communication_com:41 | communication_com_store_data通讯配置文件读取成功。
2025-04-21 09:54:33 | INFO | __main__ : main:17 | start serial port communication!
2025-04-21 09:54:33 | INFO | communication.communication_com : communication_com:57 | 存储数据线程开始工作
2025-04-21 09:54:44 | INFO | __main__ : main:35 | ------------------------------start------------------------------
2025-04-21 09:54:44 | INFO | enu.enviroment : enviroment:39 | 串口通讯当前项目的工作路径为：D:\WorkSpace\pythonProjectAnimal_message\enu
2025-04-21 09:54:44 | INFO | enu.enviroment : enviroment:78 | 串口通讯项目环境变量设置成功，HOST_COMPUTER_DATA_STORAGE_LOC=Default
2025-04-21 09:54:44 | INFO | communication.communication_root : communication_root:30 | communication_root通讯配置文件读取成功。
2025-04-21 09:54:44 | INFO | communication.util.folder_util : folder_util:28 | 目录 './data/COM3/' 创建成功或已存在。
2025-04-21 09:54:44 | INFO | communication.communication_com : communication_com:147 | communication_com_communication通讯配置文件读取成功。
2025-04-21 09:54:44 | ERROR | communication.communication_com : communication_com:167 | receive串口COM3连接--当前设备无可用的端口
2025-04-21 09:54:44 | ERROR | communication.communication_com : communication_com:191 | receive串口COM3连接--当前设备所设置端口COM3错误！
2025-04-21 09:54:44 | ERROR | communication.communication_com : communication_com:193 | receive串口COM3实例化失败！
2025-04-21 09:54:44 | INFO | communication.communication_com : communication_com:147 | communication_com_communication通讯配置文件读取成功。
2025-04-21 09:54:44 | ERROR | communication.communication_com : communication_com:167 | send串口COM5连接--当前设备无可用的端口
2025-04-21 09:54:44 | ERROR | communication.communication_com : communication_com:191 | send串口COM5连接--当前设备所设置端口COM5错误！
2025-04-21 09:54:44 | ERROR | communication.communication_com : communication_com:193 | send串口COM5实例化失败！
2025-04-21 09:54:44 | INFO | communication.communication_com : communication_com:41 | communication_com_store_data通讯配置文件读取成功。
2025-04-21 09:54:44 | INFO | __main__ : main:17 | start serial port communication!
2025-04-21 09:54:44 | INFO | communication.communication_com : communication_com:57 | 存储数据线程开始工作
2025-04-21 09:55:38 | INFO | __main__ : main:35 | ------------------------------start------------------------------
2025-04-21 09:55:38 | INFO | enu.enviroment : enviroment:39 | 串口通讯当前项目的工作路径为：D:\WorkSpace\pythonProjectAnimal_message
2025-04-21 09:55:39 | INFO | enu.enviroment : enviroment:78 | 串口通讯项目环境变量设置成功，HOST_COMPUTER_DATA_STORAGE_LOC=Default
2025-04-21 09:55:39 | INFO | communication.communication_root : communication_root:30 | communication_root通讯配置文件读取成功。
2025-04-21 09:55:39 | INFO | communication.util.folder_util : folder_util:28 | 目录 './data/COM3/' 创建成功或已存在。
2025-04-21 09:55:39 | INFO | communication.communication_com : communication_com:147 | communication_com_communication通讯配置文件读取成功。
2025-04-21 09:55:39 | ERROR | communication.communication_com : communication_com:167 | receive串口COM3连接--当前设备无可用的端口
2025-04-21 09:55:39 | ERROR | communication.communication_com : communication_com:191 | receive串口COM3连接--当前设备所设置端口COM3错误！
2025-04-21 09:55:39 | ERROR | communication.communication_com : communication_com:193 | receive串口COM3实例化失败！
2025-04-21 09:55:39 | INFO | communication.communication_com : communication_com:147 | communication_com_communication通讯配置文件读取成功。
2025-04-21 09:55:39 | ERROR | communication.communication_com : communication_com:167 | send串口COM5连接--当前设备无可用的端口
2025-04-21 09:55:39 | ERROR | communication.communication_com : communication_com:191 | send串口COM5连接--当前设备所设置端口COM5错误！
2025-04-21 09:55:39 | ERROR | communication.communication_com : communication_com:193 | send串口COM5实例化失败！
2025-04-21 09:55:39 | INFO | communication.communication_com : communication_com:41 | communication_com_store_data通讯配置文件读取成功。
2025-04-21 09:55:39 | INFO | __main__ : main:17 | start serial port communication!
2025-04-21 09:55:39 | INFO | communication.communication_com : communication_com:57 | 存储数据线程开始工作
2025-04-21 09:56:56 | INFO | __main__ : main:35 | ------------------------------start------------------------------
2025-04-21 09:56:56 | INFO | enu.enviroment : enviroment:39 | 串口通讯当前项目的工作路径为：D:\WorkSpace\pythonProjectAnimal_message
2025-04-21 09:56:56 | INFO | enu.enviroment : enviroment:78 | 串口通讯项目环境变量设置成功，HOST_COMPUTER_DATA_STORAGE_LOC=None
2025-04-21 09:56:56 | INFO | communication.communication_root : communication_root:30 | communication_root通讯配置文件读取成功。
2025-04-21 09:56:56 | INFO | communication.util.folder_util : folder_util:28 | 目录 './data/COM3/' 创建成功或已存在。
2025-04-21 09:56:56 | INFO | communication.communication_com : communication_com:147 | communication_com_communication通讯配置文件读取成功。
2025-04-21 09:56:56 | ERROR | communication.communication_com : communication_com:167 | receive串口COM3连接--当前设备无可用的端口
2025-04-21 09:56:56 | ERROR | communication.communication_com : communication_com:191 | receive串口COM3连接--当前设备所设置端口COM3错误！
2025-04-21 09:56:56 | ERROR | communication.communication_com : communication_com:193 | receive串口COM3实例化失败！
2025-04-21 09:56:56 | INFO | communication.communication_com : communication_com:147 | communication_com_communication通讯配置文件读取成功。
2025-04-21 09:56:56 | ERROR | communication.communication_com : communication_com:167 | send串口COM5连接--当前设备无可用的端口
2025-04-21 09:56:56 | ERROR | communication.communication_com : communication_com:191 | send串口COM5连接--当前设备所设置端口COM5错误！
2025-04-21 09:56:56 | ERROR | communication.communication_com : communication_com:193 | send串口COM5实例化失败！
2025-04-21 09:56:56 | INFO | communication.communication_com : communication_com:41 | communication_com_store_data通讯配置文件读取成功。
2025-04-21 09:56:56 | INFO | __main__ : main:17 | start serial port communication!
2025-04-21 09:56:56 | INFO | communication.communication_com : communication_com:57 | 存储数据线程开始工作
2025-04-21 09:57:21 | INFO | __main__ : main:35 | ------------------------------start------------------------------
2025-04-21 09:57:21 | INFO | enu.enviroment : enviroment:39 | 串口通讯当前项目的工作路径为：D:\WorkSpace\pythonProjectAnimal_message
2025-04-21 09:57:22 | INFO | enu.enviroment : enviroment:78 | 串口通讯项目环境变量设置成功，HOST_COMPUTER_DATA_STORAGE_LOC=D:\WorkSpace\pythonProjectAnimal_message
2025-04-21 09:57:22 | INFO | communication.communication_root : communication_root:30 | communication_root通讯配置文件读取成功。
2025-04-21 09:57:22 | INFO | communication.util.folder_util : folder_util:28 | 目录 './data/COM3/' 创建成功或已存在。
2025-04-21 09:57:22 | INFO | communication.communication_com : communication_com:147 | communication_com_communication通讯配置文件读取成功。
2025-04-21 09:57:22 | ERROR | communication.communication_com : communication_com:167 | receive串口COM3连接--当前设备无可用的端口
2025-04-21 09:57:22 | ERROR | communication.communication_com : communication_com:191 | receive串口COM3连接--当前设备所设置端口COM3错误！
2025-04-21 09:57:22 | ERROR | communication.communication_com : communication_com:193 | receive串口COM3实例化失败！
2025-04-21 09:57:22 | INFO | communication.communication_com : communication_com:147 | communication_com_communication通讯配置文件读取成功。
2025-04-21 09:57:22 | ERROR | communication.communication_com : communication_com:167 | send串口COM5连接--当前设备无可用的端口
2025-04-21 09:57:22 | ERROR | communication.communication_com : communication_com:191 | send串口COM5连接--当前设备所设置端口COM5错误！
2025-04-21 09:57:22 | ERROR | communication.communication_com : communication_com:193 | send串口COM5实例化失败！
2025-04-21 09:57:22 | INFO | communication.communication_com : communication_com:41 | communication_com_store_data通讯配置文件读取成功。
2025-04-21 09:57:22 | INFO | __main__ : main:17 | start serial port communication!
2025-04-21 09:57:22 | INFO | communication.communication_com : communication_com:57 | 存储数据线程开始工作
2025-04-21 09:57:42 | INFO | __main__ : main:35 | ------------------------------start------------------------------
2025-04-21 09:57:42 | INFO | enu.enviroment : enviroment:39 | 串口通讯当前项目的工作路径为：D:\WorkSpace\pythonProjectAnimal_message
2025-04-21 10:05:50 | INFO | __main__ : main:35 | ------------------------------start------------------------------
2025-04-21 10:05:50 | INFO | enu.enviroment : enviroment:40 | 串口通讯当前项目的工作路径为：D:\WorkSpace\pythonProjectAnimal_message
2025-04-21 10:20:01 | INFO | __main__ : main:35 | ------------------------------start------------------------------
2025-04-21 10:20:01 | INFO | enu.enviroment : enviroment:40 | 串口通讯当前项目的工作路径为：D:\WorkSpace\pythonProjectAnimal_message
2025-04-21 10:20:31 | INFO | __main__ : main:35 | ------------------------------start------------------------------
2025-04-21 10:20:31 | INFO | enu.enviroment : enviroment:40 | 串口通讯当前项目的工作路径为：D:\WorkSpace\pythonProjectAnimal_message
2025-04-21 10:20:31 | INFO | enu.enviroment : enviroment:79 | 串口通讯项目环境变量设置成功，HOST_COMPUTER_DATA_STORAGE_LOC=Default
2025-04-21 10:20:31 | INFO | communication.communication_root : communication_root:30 | communication_root通讯配置文件读取成功。
2025-04-21 10:20:31 | INFO | communication.util.folder_util : folder_util:28 | 目录 './data/COM3/' 创建成功或已存在。
2025-04-21 10:20:31 | INFO | communication.communication_com : communication_com:147 | communication_com_communication通讯配置文件读取成功。
2025-04-21 10:20:31 | ERROR | communication.communication_com : communication_com:167 | receive串口COM3连接--当前设备无可用的端口
2025-04-21 10:20:31 | ERROR | communication.communication_com : communication_com:191 | receive串口COM3连接--当前设备所设置端口COM3错误！
2025-04-21 10:20:31 | ERROR | communication.communication_com : communication_com:193 | receive串口COM3实例化失败！
2025-04-21 10:20:31 | INFO | communication.communication_com : communication_com:147 | communication_com_communication通讯配置文件读取成功。
2025-04-21 10:20:31 | ERROR | communication.communication_com : communication_com:167 | send串口COM5连接--当前设备无可用的端口
2025-04-21 10:20:31 | ERROR | communication.communication_com : communication_com:191 | send串口COM5连接--当前设备所设置端口COM5错误！
2025-04-21 10:20:31 | ERROR | communication.communication_com : communication_com:193 | send串口COM5实例化失败！
2025-04-21 10:20:31 | INFO | communication.communication_com : communication_com:41 | communication_com_store_data通讯配置文件读取成功。
2025-04-21 10:20:31 | INFO | __main__ : main:17 | start serial port communication!
2025-04-21 10:20:31 | INFO | communication.communication_com : communication_com:57 | 存储数据线程开始工作
2025-04-21 10:24:30 | INFO | __main__ : main:35 | ------------------------------start------------------------------
2025-04-21 10:24:30 | INFO | enu.enviroment : enviroment:40 | 串口通讯当前项目的工作路径为：D:\WorkSpace\pythonProjectAnimal_message
2025-04-21 10:24:31 | INFO | enu.enviroment : enviroment:79 | 串口通讯项目环境变量设置成功，HOST_COMPUTER_DATA_STORAGE_LOC=Default
2025-04-21 10:24:31 | INFO | communication.communication_root : communication_root:30 | communication_root通讯配置文件读取成功。
2025-04-21 10:24:31 | INFO | communication.util.folder_util : folder_util:28 | 目录 './data/COM3/' 创建成功或已存在。
2025-04-21 10:24:31 | INFO | communication.communication_com : communication_com:147 | communication_com_communication通讯配置文件读取成功。
2025-04-21 10:24:31 | ERROR | communication.communication_com : communication_com:167 | receive串口COM3连接--当前设备无可用的端口
2025-04-21 10:24:31 | ERROR | communication.communication_com : communication_com:191 | receive串口COM3连接--当前设备所设置端口COM3错误！
2025-04-21 10:24:31 | ERROR | communication.communication_com : communication_com:193 | receive串口COM3实例化失败！
2025-04-21 10:24:31 | INFO | communication.communication_com : communication_com:147 | communication_com_communication通讯配置文件读取成功。
2025-04-21 10:24:31 | ERROR | communication.communication_com : communication_com:167 | send串口COM5连接--当前设备无可用的端口
2025-04-21 10:24:31 | ERROR | communication.communication_com : communication_com:191 | send串口COM5连接--当前设备所设置端口COM5错误！
2025-04-21 10:24:31 | ERROR | communication.communication_com : communication_com:193 | send串口COM5实例化失败！
2025-04-21 10:24:31 | INFO | communication.communication_com : communication_com:41 | communication_com_store_data通讯配置文件读取成功。
2025-04-21 10:24:31 | INFO | __main__ : main:17 | start serial port communication!
2025-04-21 10:24:31 | INFO | communication.communication_com : communication_com:57 | 存储数据线程开始工作
2025-04-21 10:33:50 | INFO | __main__ : main:35 | ------------------------------start------------------------------
2025-04-21 10:33:50 | INFO | enu.enviroment : enviroment:40 | 串口通讯当前项目的工作路径为：D:\WorkSpace\pythonProjectAnimal_message
2025-04-21 10:33:50 | INFO | enu.enviroment : enviroment:52 | 串口通讯-已存在环境变量HOST_COMPUTER_DATA_STORAGE_LOC
2025-04-21 10:33:50 | INFO | communication.communication_root : communication_root:30 | communication_root通讯配置文件读取成功。
2025-04-21 10:33:50 | INFO | communication.util.folder_util : folder_util:28 | 目录 './data/COM3/' 创建成功或已存在。
2025-04-21 10:33:50 | INFO | communication.communication_com : communication_com:147 | communication_com_communication通讯配置文件读取成功。
2025-04-21 10:33:50 | INFO | communication.communication_com : communication_com:174 | receive串口COM3连接--当前可用端口:['COM5', 'COM3']
2025-04-21 10:33:50 | INFO | communication.communication_com : communication_com:209 | receive串口COM3连接成功
2025-04-21 10:33:50 | INFO | communication.communication_com : communication_com:147 | communication_com_communication通讯配置文件读取成功。
2025-04-21 10:33:50 | INFO | communication.communication_com : communication_com:174 | send串口COM5连接--当前可用端口:['COM5', 'COM3']
2025-04-21 10:33:50 | INFO | communication.communication_com : communication_com:209 | send串口COM5连接成功
2025-04-21 10:33:50 | INFO | communication.communication_com : communication_com:41 | communication_com_store_data通讯配置文件读取成功。
2025-04-21 10:33:50 | INFO | __main__ : main:17 | start serial port communication!
2025-04-21 10:33:50 | INFO | communication.communication_com : communication_com:268 | receive串口COM3开始接收数据
2025-04-21 10:33:50 | INFO | communication.communication_com : communication_com:253 | send串口COM5开始发送数据
2025-04-21 10:33:50 | INFO | communication.communication_com : communication_com:257 | send串口COM5发送数据: 2025-04-21 10:33:50.127
2025-04-21 10:33:50 | INFO | communication.communication_com : communication_com:57 | 存储数据线程开始工作
2025-04-21 10:33:50 | INFO | communication.communication_com : communication_com:285 | receive串口COM3接收数据: 2025-04-21 10:33:50.127
2025-04-21 10:33:50 | INFO | communication.communication_com : communication_com:98 | 存储数据线程开始存储数据: 2025-04-21 10:33:50.127
2025-04-21 10:33:50 | INFO | communication.util.folder_util : folder_util:28 | 目录 './data/COM3/2025/17week/1.' 创建成功或已存在。
2025-04-21 10:33:50 | INFO | communication.util.folder_util : folder_util:48 | 文件 './data/COM3/2025/17week/1.txt' 成功创建或写入。
2025-04-21 10:33:51 | INFO | communication.communication_com : communication_com:257 | send串口COM5发送数据: 2025-04-21 10:33:51.135
2025-04-21 10:33:51 | INFO | communication.communication_com : communication_com:285 | receive串口COM3接收数据: 2025-04-21 10:33:51.135
2025-04-21 10:33:51 | INFO | communication.communication_com : communication_com:98 | 存储数据线程开始存储数据: 2025-04-21 10:33:51.135
2025-04-21 10:33:51 | INFO | communication.util.folder_util : folder_util:48 | 文件 './data/COM3/2025/17week/1.txt' 成功创建或写入。
2025-04-21 10:33:52 | INFO | communication.communication_com : communication_com:257 | send串口COM5发送数据: 2025-04-21 10:33:52.198
2025-04-21 10:33:52 | INFO | communication.communication_com : communication_com:285 | receive串口COM3接收数据: 2025-04-21 10:33:52.198
2025-04-21 10:33:52 | INFO | communication.communication_com : communication_com:98 | 存储数据线程开始存储数据: 2025-04-21 10:33:52.198
2025-04-21 10:33:52 | INFO | communication.util.folder_util : folder_util:48 | 文件 './data/COM3/2025/17week/1.txt' 成功创建或写入。
2025-04-21 10:33:53 | INFO | communication.communication_com : communication_com:257 | send串口COM5发送数据: 2025-04-21 10:33:53.268
2025-04-21 10:33:53 | INFO | communication.communication_com : communication_com:285 | receive串口COM3接收数据: 2025-04-21 10:33:53.268
